Archive;Volume;Path;Contenuto Volume;Numero Totale Record Associati;Numero Record Cancellati Logicamente;Campo Tecnico (Esiste Si/No)
NGI_Eolo_CicloAttivo;49;\\10.0.0.121\Volume-114\NGIEolo\cicloattivo\49;File Tecnico;0;0;Si
NGI_Eolo_CicloAttivo;50;\\10.0.0.121\Volume-118\NGIEolo\cicloattivo\50;File Tecnico;0;0;Si
NGI_Eolo_CicloAttivo;369;\\10.0.0.119\Volume-139\NGIEolo\cicloattivo\369;File Tecnico;0;0;Si
NGI_Eolo_CicloPassivo;1;\\10.0.0.110\Volume-27\NGIEolo\ciclopassivo\01;File Tecnico;0;0;Si
NGI_Eolo_CicloPassivo;678;\\10.0.0.121\Volume-123\NGI_EOLO\Ciclo_Passivo\678;File Tecnico;0;0;Si
NGI_Eolo_CicloPassivo;934;\\10.0.0.121\Volume-126\NGI_EOLO\Ciclo_Passivo\934;Inesistente;0;0;Si
NGI_Eolo_CicloPassivo;938;\\10.0.0.119\Volume-139\NGI_EOLO\Ciclo_Passivo\938;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;100;\\10.0.0.110\Volume-56\NumberOne\DDT\100;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;1621;\\10.0.0.110\Volume-44\NumberOne\DDT\1621;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;3795;\\10.0.0.110\Volume-44\NumberOne\DDT\3795;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;6909;\\10.0.0.120\Volume-91\NumberOne\DDT\6909;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;8348;\\10.0.0.120\Volume-97\NumberOne\DDT\8348;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;8797;\\10.0.0.120\Volume-101\NumberOne\DDT\8797;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;11091;\\10.0.0.120\Volume-103\NumberOne\DDT\11091;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;11536;\\10.0.0.120\Volume-106\NumberOne\DDT\11536;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;13407;\\10.0.0.121\Volume-112\NumberOne\DDT\13407;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;13910;\\10.0.0.121\Volume-114\NumberOne\DDT\13910;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;15187;\\10.0.0.121\Volume-117\NumberOne\DDT\15187;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;17634;\\10.0.0.121\Volume-128\NumberOne\DDT\17634;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;22777;\\10.0.0.121\Volume-128\NumberOne\DDT\22777;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;23819;\\10.0.0.119\Volume-132\NumberOne\DDT\23819;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;25946;\\10.0.0.119\Volume-136\NumberOne\DDT\25946;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;27721;\\10.0.0.119\Volume-139\NumberOne\DDT\27721;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;30097;\\10.0.0.119\Volume-141\NumberOne\DDT\30097;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;32602;\\10.0.0.119\Volume-144\NumberOne\DDT\32602;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;36046;\\10.0.0.119\Volume-147\NumberOne\DDT\36046;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;40291;\\10.0.0.119\Volume-150\NumberOne\DDT\40291;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;45646;\\10.0.0.120\Volume-152\NumberOne\DDT\45646;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;52092;\\10.0.0.120\Volume-155\NumberOne\DDT\52092;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;60018;\\10.0.0.120\Volume-155\NumberOne\DDT\60018;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;66039;\\10.0.0.122\Volume-162\NumberOne\DDT\66039;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;74697;\\10.0.0.122\Volume-162\NumberOne\DDT\74697;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;86887;\\10.0.0.122\Volume-166\NumberOne\DDT\86887;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;93610;\\10.0.0.122\Volume-172\NumberOne\DDT\93610;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;97988;\\10.0.0.122\Volume-174\NumberOne\DDT\97988;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;103901;\\10.0.0.122\Volume-177\NumberOne\DDT\103901;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;109358;\\10.0.0.122\Volume-179\NumberOne\DDT\109358;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;111606;\\10.0.0.122\Volume-181\NumberOne\DDT\111606;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;113668;\\10.0.0.122\Volume-183\NumberOne\DDT\113668;File Tecnico;0;0;Si
NumberOne_BolleTrasporti;114779;\\10.0.0.122\Volume-185\NumberOne\DDT\114779;File Tecnico;0;0;Si
Percassi_CartellePersonale;1;\\10.0.0.112\Volume-72\percassi\CartellePersonale\1;Vuoto;0;0;Si
Percassi_CartellePersonale;226;\\10.0.0.120\Volume-106\percassi\CartellePersonale\226;File Tecnico;0;0;Si
Percassi_CartellePersonale;242;\\10.0.0.121\Volume-112\Percassi\CartellePersonale\242;File Tecnico;0;0;Si
Percassi_CartellePersonale;251;\\10.0.0.121\Volume-114\percassi\CartellePersonale\251;File Tecnico;0;0;Si
Percassi_CartellePersonale;252;\\10.0.0.121\Volume-117\percassi\CartellePersonale\252;File Tecnico;0;0;Si
Percassi_CartellePersonale;290;\\10.0.0.121\Volume-123\percassi\CartellePersonale\290;File Tecnico;0;0;Si
Percassi_CartellePersonale;291;\\10.0.0.121\Volume-126\percassi\CartellePersonale\291;File Tecnico;0;0;Si
Percassi_CartellePersonale;295;\\10.0.0.121\Volume-128\percassi\CartellePersonale\295;File Tecnico;0;0;Si
Percassi_CartellePersonale;319;\\10.0.0.119\Volume-181\Percassi\CartellePersonale\319;Inesistente;0;0;Si
Percassi_CartellePersonale;326;\\10.0.0.122\Volume-185\Percassi\CartellePersonale\326;File Tecnico;0;0;Si
Percassi_CicloAttivo;1;\\10.0.0.112\Volume-73\percassi\CicloAttivo\01;Vuoto;0;0;Si
Percassi_CicloPassivo;1;\\10.0.0.112\Volume-73\percassi\CicloPassivo\01;Inesistente;0;0;Si
Percassi_CicloPassivo;27808;\\10.0.0.120\Volume-103\Percassi\CicloPassivo\27808;Inesistente;0;0;Si
Percassi_CicloPassivo;27809;\\10.0.0.120\Volume-103\Percassi\CicloPassivo\27809;Inesistente;0;0;Si
Percassi_CicloPassivo;28372;\\10.0.0.120\Volume-106\Percassi\CicloPassivo\28372;Inesistente;0;0;Si
Percassi_CicloPassivo;28374;\\10.0.0.120\Volume-106\Percassi\CicloPassivo\28374;Inesistente;0;0;Si
Percassi_CicloPassivo;28494;\\10.0.0.120\Volume-106\Percassi\CicloPassivo\28494;Inesistente;0;0;Si
Percassi_CicloPassivo;45201;\\10.0.0.121\Volume-123\Percassi\CicloPassivo\45201;File Tecnico;0;0;Si
Percassi_CicloPassivo;46887;\\10.0.0.121\Volume-126\Percassi\CicloPassivo\46887;File Tecnico;0;0;Si
Percassi_CicloPassivo;46900;\\10.0.0.119\Volume-132\Percassi\CicloPassivo\46900;File Tecnico;0;0;Si
Percassi_CicloPassivo;46979;\\10.0.0.119\Volume-136\Percassi\CicloPassivo\46979;File Tecnico;0;0;Si
Percassi_CicloPassivo;46989;\\10.0.0.120\Volume-160\Percassi\CicloPassivo\46989;File Tecnico;0;0;Si
Percassi_CicloPassivo;100003;\\10.0.0.110\Volume-157\Percassi\CicloPassivo\100003;Vuoto;0;0;Si
Percassi_Legale;112;\\10.0.0.121\Volume-123\Percassi\Legale\112;File Tecnico;0;0;Si
Percassi_Legale;118;\\10.0.0.121\Volume-126\Percassi\Legale\118;File Tecnico;0;0;Si
Percassi_Legale;120;\\10.0.0.121\Volume-128\Percassi\Legale\120;File Tecnico;0;0;Si
Percassi_Legale;122;\\10.0.0.119\Volume-132\percassi\Legale\122;File Tecnico;0;0;Si
Percassi_Legale;128;\\10.0.0.119\Volume-136\percassi\Legale\128;File Tecnico;0;0;Si
Percassi_Legale;135;\\10.0.0.119\Volume-139\percassi\Legale\135;File Tecnico;0;0;Si
Percassi_Legale;137;\\10.0.0.120\Volume-152\Percassi\legale\137;File Tecnico;0;0;Si
Percassi_Legale;141;\\10.0.0.120\Volume-155\Percassi\legale\141;File Tecnico;0;0;Si
Percassi_Legale;151;\\10.0.0.110\Volume-157\Percassi\legale\151;Vuoto;0;0;Si
Percassi_Legale;152;\\10.0.0.122\Volume-179\Percassi\legale\152;File Tecnico;0;0;Si
Percassi_Legale;162;\\10.0.0.122\Volume-185\Percassi\legale\162;File Tecnico;0;0;Si
Percassi_LibriContabili;1;\\10.0.0.110\Volume-27\Percassi\LibriContabili\01;File Tecnico;0;0;Si
Percassi_LibriContabili;38;\\10.0.0.121\Volume-114\Percassi\LibriContabili\38;File Tecnico;0;0;Si
Percassi_LibriContabili;39;\\10.0.0.121\Volume-117\Percassi\LibriContabili\39;File Tecnico;0;0;Si
Percassi_LibriContabili;86;\\10.0.0.121\Volume-123\Percassi\LibriContabili\86;File Tecnico;0;0;Si
Percassi_LibriContabili;107;\\10.0.0.121\Volume-128\Percassi\LibriContabili\107;File Tecnico;0;0;Si
Percassi_LibriContabili;109;\\10.0.0.119\Volume-132\Percassi\LibriContabili\109;File Tecnico;0;0;Si
Percassi_LibriContabili;159;\\10.0.0.119\Volume-136\Percassi\LibriContabili\159;File Tecnico;0;0;Si
Percassi_LibriContabili;182;\\10.0.0.119\Volume-139\Percassi\LibriContabili\182;File Tecnico;0;0;Si
Percassi_LibriContabili;184;\\10.0.0.119\Volume-144\percassi\LibriContabili\184;File Tecnico;0;0;Si
Percassi_LibriContabili;210;\\10.0.0.119\Volume-147\percassi\LibriContabili\210;File Tecnico;0;0;Si
Percassi_LibriContabili;219;\10.0.0.120\Volume-155\percassi\LibriContabili\219;Inesistente;0;0;Si
Percassi_LibriContabili;252;\\10.0.0.122\Volume-169\percassi\LibriContabili\252;File Tecnico;0;0;Si
Percassi_LibriContabili;263;\\10.0.0.122\Volume-172\percassi\LibriContabili\263;File Tecnico;0;0;Si
Percassi_LibriContabili;268;\\10.0.0.122\Volume-179\percassi\LibriContabili\268;File Tecnico;0;0;Si
Percassi_LibriContabili;286;\\10.0.0.122\Volume-181\percassi\LibriContabili\286;File Tecnico;0;0;Si
Percassi_LibriContabili;315;\\10.0.0.122\Volume-183\Percassi\LibriContabili\315;File Tecnico;0;0;Si
Percassi_LibriContabili;318;\\10.0.0.122\Volume-185\Percassi\LibriContabili\318;File Tecnico;0;0;Si
Piaggio;100;\\10.0.0.120\Volume-103\Piaggio\Microfiches\100;File Tecnico;0;0;Si
Piaggio;203;\\10.0.0.120\Volume-103\Piaggio\Microfiches\203;Inesistente;0;0;Si
Piaggio;204;\\10.0.0.120\Volume-103\Piaggio\Microfiches\204;Inesistente;0;0;Si
Piaggio;205;\\10.0.0.120\Volume-103\Piaggio\Microfiches\205;Inesistente;0;0;Si
Piaggio;206;\\10.0.0.120\Volume-103\Piaggio\Microfiches\206;Inesistente;0;0;Si
Piaggio;416;\\10.0.0.120\Volume-106\Piaggio\Microfiches\416;File Tecnico;0;0;Si
Piaggio;417;\\10.0.0.121\Volume-114\Piaggio\Microfiches\417;File Tecnico;0;0;Si
Piaggio;418;\\10.0.0.119\Volume-139\Piaggio\Microfiches\418;File Tecnico;0;0;Si
Prelios_Inbound;724;\\10.0.0.110\Volume-21\prelios\Inbound\724;File Tecnico;0;0;Si
Prelios_Inbound;851;\\10.0.0.110\Volume-27\prelios\Inbound\851;File Tecnico;0;0;Si
Prelios_Inbound;939;\\10.0.0.110\Volume-56\prelios\Inbound\939;File Tecnico;0;0;Si
Prelios_Inbound;1042;\\10.0.0.120\Volume-91\prelios\Inbound\1042;File Tecnico;0;0;Si
Prelios_Inbound;1108;\\10.0.0.120\Volume-97\prelios\Inbound\1108;File Tecnico;0;0;Si
Prelios_Inbound;1128;\\10.0.0.120\Volume-101\prelios\Inbound\1128;File Tecnico;0;0;Si
Prelios_Inbound;1229;\\10.0.0.120\Volume-106\prelios\Inbound\1229;File Tecnico;0;0;Si
Prelios_Inbound;1285;\\10.0.0.121\Volume-110\prelios\Inbound\1285;File Tecnico;0;0;Si
Prelios_Inbound;1300;\\10.0.0.121\Volume-112\prelios\Inbound\1300;File Tecnico;0;0;Si
Prelios_Inbound;1340;\\10.0.0.121\Volume-114\prelios\Inbound\1340;File Tecnico;0;0;Si
Prelios_Inbound;1376;\\10.0.0.121\Volume-117\prelios\Inbound\1376;File Tecnico;0;0;Si
Prelios_Inbound;1459;\\10.0.0.121\Volume-123\prelios\Inbound\1459;File Tecnico;0;0;Si
Prelios_Inbound;1513;\\10.0.0.121\Volume-126\prelios\Inbound\1513;File Tecnico;0;0;Si
Prelios_Inbound;1545;\\10.0.0.121\Volume-128\prelios\Inbound\1545;File Tecnico;0;0;Si
Prelios_Inbound;1581;\\10.0.0.119\Volume-132\prelios\Inbound\1581;File Tecnico;0;0;Si
Prelios_Inbound;1629;\\10.0.0.119\Volume-136\prelios\Inbound\1629;File Tecnico;0;0;Si
Prelios_Inbound;1660;\\10.0.0.119\Volume-139\prelios\Inbound\1660;File Tecnico;0;0;Si
Prelios_Inbound;1683;\\10.0.0.119\Volume-141\prelios\Inbound\1683;File Tecnico;0;0;Si
Prelios_Inbound;1711;\\10.0.0.119\Volume-144\prelios\Inbound\1711;File Tecnico;0;0;Si
Prelios_Inbound;1740;\\10.0.0.119\Volume-147\prelios\Inbound\1740;File Tecnico;0;0;Si
Prelios_Inbound;1765;\\10.0.0.119\Volume-150\prelios\Inbound\1765;File Tecnico;0;0;Si
Prelios_Inbound;1787;\\10.0.0.120\Volume-152\prelios\Inbound\1787;File Tecnico;0;0;Si
Prelios_Inbound;1812;\\10.0.0.120\Volume-155\prelios\Inbound\1812;File Tecnico;0;0;Si
Prelios_Inbound;1847;\\10.0.0.120\Volume-160\prelios\Inbound\1847;File Tecnico;0;0;Si
Prelios_Inbound;1868;\\10.0.0.122\Volume-162\prelios\Inbound\1868;File Tecnico;0;0;Si
Prelios_Inbound;1921;\\10.0.0.122\Volume-166\prelios\Inbound\1921;File Tecnico;0;0;Si
Prelios_Inbound;1958;\\10.0.0.122\Volume-169\prelios\Inbound\1958;File Tecnico;0;0;Si
Prelios_Inbound;1986;\\10.0.0.122\Volume-172\prelios\Inbound\1986;File Tecnico;0;0;Si
Prelios_Inbound;2007;\\10.0.0.122\Volume-174\prelios\Inbound\2007;File Tecnico;0;0;Si
Prelios_Inbound;2035;\\10.0.0.122\Volume-177\prelios\Inbound\2035;File Tecnico;0;0;Si
Prelios_Inbound;2065;\\10.0.0.122\Volume-179\prelios\Inbound\2065;File Tecnico;0;0;Si
Prelios_Inbound;2093;\\10.0.0.122\Volume-181\prelios\Inbound\2093;File Tecnico;0;0;Si
Prelios_Inbound;2121;\\10.0.0.122\Volume-183\prelios\Inbound\2121;File Tecnico;0;0;Si
Prelios_Inbound;2136;\\10.0.0.122\Volume-185\prelios\Inbound\2136;File Tecnico;0;0;Si
Prelios_Outbound;422;\\10.0.0.121\Volume-123\prelios\Outbound\422;File Tecnico;0;0;No
Prelios_Outbound;431;\\10.0.0.121\volume-126\prelios\Outbound\431;File Tecnico;0;0;No
Prelios_Outbound;440;\\10.0.0.119\Volume-132\prelios\Outbound\440;File Tecnico;0;0;No
Prelios_Outbound;472;\\10.0.0.119\Volume-144\prelios\Outbound\472;File Tecnico;0;0;No
Prelios_Outbound;486;\\10.0.0.119\Volume-147\prelios\Outbound\486;File Tecnico;0;0;No
Prelios_Outbound;511;\\10.0.0.122\Volume-162\prelios\Outbound\511;File Tecnico;0;0;No
Provis_PraticheInSofferenza;3;\\10.0.0.110\Volume-157\provis\PraticheInSofferenza\3;Vuoto;0;0;Si
Provis_PraticheInSofferenza;100;\\10.0.0.110\Volume-19\provis\PraticheInSofferenza\01;Inesistente;0;0;Si
Provis_VetrinaWEB;100;\\10.0.0.120\Volume-106\provis\VetrinaWeb\100;File Tecnico;0;0;Si
PWC_Circolarizzazioni;49492;\\10.0.0.110\Volume-157\pwc\Circolarizzazioni\49492;Vuoto;0;0;Si
PWC_Circolarizzazioni;98591;\\10.0.0.120\volume-97\pwc\Circolarizzazioni\98591;Inesistente;2;0;Si
PWC_Circolarizzazioni;102385;\\10.0.0.120\volume-106\pwc\Circolarizzazioni\102385;File Tecnico;0;0;Si
PWC_Circolarizzazioni;109394;\\10.0.0.121\Volume-112\pwc\Circolarizzazioni\109394;File Tecnico;0;0;Si
PWC_Circolarizzazioni;111258;\\10.0.0.121\Volume-114\pwc\Circolarizzazioni\111258;File Tecnico;0;0;Si
PWC_Circolarizzazioni;112393;\\10.0.0.121\Volume-117\pwc\Circolarizzazioni\112393;File Tecnico;0;0;Si
PWC_Circolarizzazioni;115695;\\10.0.0.121\Volume-123\pwc\Circolarizzazioni\115695;File Tecnico;0;0;Si
PWC_Circolarizzazioni;121949;\\10.0.0.121\Volume-126\pwc\Circolarizzazioni\121949;File Tecnico;0;0;Si
PWC_Circolarizzazioni;122770;\\10.0.0.121\Volume-128\pwc\Circolarizzazioni\122770;File Tecnico;0;0;Si
PWC_Circolarizzazioni;125855;\\10.0.0.119\Volume-132\pwc\Circolarizzazioni\125855;File Tecnico;0;0;Si
PWC_Circolarizzazioni;127895;\\10.0.0.119\Volume-136\pwc\Circolarizzazioni\127895;File Tecnico;0;0;Si
PWC_Circolarizzazioni;133497;\\10.0.0.119\Volume-139\pwc\Circolarizzazioni\133497;File Tecnico;0;0;Si
PWC_Circolarizzazioni;138089;\\10.0.0.119\Volume-141\pwc\Circolarizzazioni\138089;File Tecnico;0;0;Si
